NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
14.1669635773	35.5314102173
14.9112262726	37.3730659485
14.9114093781	37.3729858398
14.9104270935	37.3734130859
16.15284729	40.1547088623
16.5128879547	41.0280723572
16.5129375458	41.028049469
16.5119113922	41.0284957886
16.5119075775	41.0284996033
16.5109577179	41.0289115906
16.5107803345	41.0289878845
16.5098056793	41.0294151306
16.5096187592	41.0294952393
18.7643890381	47.6509246826
19.6529693604	49.4910736084
19.6522464752	49.4914016724
20.1010494232	50.4172325134
20.459186554	51.3231391907
20.4590816498	51.3231887817
20.4584217072	51.3234901428
21.8183307648	55.1000671387
21.8177394867	55.1003456116
22.2323379517	56.03282547
22.6507759094	56.8826789856
22.6506252289	56.8827514648
23.2317962646	58.8849143982
23.61510849	59.7340812683
23.8340625763	60.7726402283
24.2917976379	61.6303253174
24.5201892853	62.6492958069
24.9809741974	63.4966201782
25.7295608521	65.3575515747
25.7294387817	65.3576202393
26.1081962585	66.3334350586
26.4406890869	67.2594451904
26.7074222565	68.2263793945
27.5864772797	69.9782562256
27.5070819855	70.0437011719
27.8102436066	70.9831085205
28.5601921082	72.9075393677
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
38.3198051453	95.9272460938
38.5913505554	96.9124450684
38.5908660889	96.9125900269
39.1518135071	98.8606033325
39.151386261	98.8607330322
39.1505813599	98.8609771729
39.1501617432	98.8610992432
39.1493453979	98.8613433838
41.1437149048	103.413047791
41.4471168518	104.388458252
41.6890678406	105.349113464
41.976776123	106.363380432
41.9765205383	106.363449097
43.2892532349	109.061813354
43.2889442444	109.061897278
43.4947738647	110.072776794
43.4945793152	110.0728302
44.4410591125	111.833374023
44.6489868164	112.807502747
44.9405136108	113.808822632
45.7367744446	115.622406006
45.7362709045	115.622520447
46.3289299011	116.426490784
46.5377655029	117.461967468
47.0554122925	118.308662415
47.2760734558	119.360054016
47.6861228943	120.237442017
48.123878479	121.091278076
48.5828285217	122.0076828
49.0577392578	123.978553772
49.2696037292	123.842124939
49.8483352661	125.826553345
50.2854194641	126.671783447
50.2851066589	126.671806335
50.6240844727	127.659576416
51.0939254761	128.530975342
51.0938720703	128.530975342
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
75.2698745728	190.033309937
75.6851501465	190.910675049
75.6835327148	190.911376953
76.5035934448	192.77180481
76.9035186768	193.678543091
77.2984390259	194.603179932
77.6985015869	195.488052368
77.6988677979	195.48789978
77.6974563599	195.488510132
77.6979064941	195.488311768
77.6966934204	195.488845825
77.6966552734	195.488861084
77.6953582764	195.489425659
80.0148773193	202.132751465
80.4232940674	203.068603516
80.8457107544	203.999694824
81.2554092407	204.861572266
81.6823043823	205.761734009
81.6812744141	205.762207031
81.6814804077	205.76210022
82.5241622925	208.66468811
83.001991272	209.588012695
83.4538116455	210.469894409
83.4539871216	210.469802856
83.4532394409	210.470169067
84.4298171997	213.326782227
84.8898544312	214.199264526
85.0297393799	215.203277588
85.5039215088	216.103897095
85.8073883057	217.115249634
86.2275772095	217.960372925
86.5332870483	218.954315186
86.8185195923	219.915863037
87.3472290039	220.773162842
87.5626373291	221.770843506
87.9360656738	222.707748413
88.2735290527	223.635391235
88.6833724976	224.597213745
88.9911193848	225.516555786
89.396987915	226.419616699
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
106.302085876	267.108642578
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
110.298988342	277.373596191
110.601486206	278.359771729
110.879425049	279.329711914
111.16217804	280.279388428
92.9058990479	219.237335205
92.9044036865	219.237792969
92.902671814	219.238311768
112.843177795	283.868621826
113.136375427	284.8515625
113.378227234	285.871887207
113.377853394	285.87197876
113.377304077	285.872131348
114.637466431	288.566497803
114.866081238	289.539825439
114.865730286	289.539916992
115.805541992	291.33505249
116.039405823	292.308746338
116.312759399	293.277587891
116.917701721	294.111175537
117.134338379	295.153686523
117.660369873	295.972045898
117.84173584	296.985626221
118.349250793	297.866760254
118.800559998	298.752685547
119.04246521	299.799407959
119.374664307	300.682617188
119.785850525	301.630767822
120.317718506	302.445159912
120.891830444	304.377990723
121.061920166	304.269592285
121.432235718	305.222930908
121.755432129	306.184967041
122.117881775	307.090118408
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
NaN	NaN
